merge_id,Device_host,Trip_host,Time_host,NativeFlag_host,LocalTimeMS_host,Latitude_host,Longitude_host,Elevation_host,Heading_host,GpsSpeed_host,GpsFixType,GpsSemiMajAxis,GpsSemiMinAxis,GpsOrientSemiMaj,BrakeStatus_host,Speed,YawRate_host,LongAccel_host,ThrottlePosPct,SteerAngle,TurnSignal,Headlamp,Wiper,TransState,StabilityControlStatus,ABSStatus,TracControlStatus,ClosestIntersectId,Distance,Device_rvbsm,Trip_rvbsm,Time_rvbsm,RvDevice,NativeFlag_rvbsm,LocalTimeMS_rvbsm,BsmPsId,BasicVehClass,RvRandomId,Latitude_rvbsm,Longitude_rvbsm,Elevation_rvbsm,Heading_rvbsm,GpsSpeed_rvbsm,BrakeStatus_rvbsm,YawRate_rvbsm,LongAccel_rvbsm,Device,Trip,Time,RvDevice_evtwarn,NativeFlag,LocalTimeMS,PsId,RvBasicVehClass,RvRandomId_evtwarn,AlertLevel,EventAppId,RvClass,RvLatitude,RvLongitude,RvHeading,RvElevation,RvSpeed,RvBrakeStatus,RvYawRate,RvLongitudinalAccel,RvTurnSignal,RvEventFlags,RvRange,RvRangeRate,RvLongOffset,RvLatOffset,HvLatitude,HvLongitude,HvHeading,HvElevation,HvSpeed,HvBrakeStatus,HvYawRate,HvLongitudinalAccel,HvTurnSignal,Device_spat,Trip_spat,Time_spat,NativeFlag_spat,LocalTimeMS_spat,IntersectId,LaneId,MovementPhase,SignalGroupId,MinEndTime
2004_12_23050,2004,12,23050,0,80308395,40.278083,-83.531243,294.82001,176.14999,4.4127640999999995,2,0.68000001,0.52999997,147.0,1,4.3416672,0.23999999,-0.27759999,3,-1.1875,2,0,0,2,0,0,0,2103,2207.8916,2004.0,12.0,23050.0,2494.0,0.0,80308395.0,1.0,0.0,1368.0,40.278675,-83.531296,296.89999,178.10001,13.2,1.0,-0.73000002,-1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23100,2004,12,23100,0,80308895,40.278059,-83.53123999999998,294.82001,175.85001,4.288917099999999,2,0.68000001,0.52999997,147.0,1,4.269444,0.23999999,-0.84020001,3,-1.1875,2,0,0,2,0,0,0,2103,2210.0264,2004.0,12.0,23100.0,2494.0,0.0,80308895.0,1.0,0.0,1368.0,40.278618,-83.531294,296.79999,178.0125,12.64,1.0,0.0,-0.80000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23150,2004,12,23150,0,80309395,40.278044,-83.531239,294.82001,176.89,3.916347,2,0.67000002,0.52999997,147.0,1,3.7249999,0.23999999,-1.4222,3,-1.09375,2,0,0,2,0,0,0,2103,2211.8889,2004.0,12.0,23150.0,2494.0,0.0,80309395.0,1.0,0.0,1368.0,40.278562,-83.53129099999998,296.79999,177.9875,11.96,1.0,-0.47999999,-1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23200,2004,12,23200,0,80309895,40.278025,-83.531237,294.82001,175.39999,3.2996800000000004,2,0.68000001,0.52999997,148.0,1,3.2,0.23999999,-0.2194,3,-1.1875,2,0,0,2,0,0,0,2103,2213.489,2004.0,12.0,23200.0,2494.0,0.0,80309895.0,1.0,0.0,1368.0,40.278511,-83.53128599999998,296.79999,176.95,11.04,1.0,-0.73000002,-1.8099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23250,2004,12,23250,0,80310395,40.278013,-83.53123499999998,294.82001,175.31,3.3716248999999996,2,0.67000002,0.52999997,148.0,0,3.2222221,0.23999999,-0.1224,3,-1.5,2,0,0,2,0,0,0,2103,2215.1001,2004.0,12.0,23250.0,2494.0,0.0,80310395.0,1.0,0.0,1368.0,40.278465,-83.531283,296.70001,176.71249,10.04,1.0,-0.23999999,-2.0799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23300,2004,12,23300,0,80310895,40.277996,-83.531234,294.82001,176.17,3.2015281000000004,2,0.67000002,0.52999997,148.0,0,3.325,0.0,0.071599998,3,-1.5,2,0,0,2,0,0,0,2103,2216.7625,2004.0,12.0,23300.0,2494.0,0.0,80310895.0,1.0,0.0,1368.0,40.278422,-83.531279,296.60001,176.425,9.340000199999999,1.0,-0.23999999,-0.63999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23350,2004,12,23350,0,80311395,40.277984,-83.531233,294.72,175.8,3.352097,2,0.67000002,0.52999997,149.0,0,3.4444439,0.0,0.63419998,3,-1.78125,2,0,0,2,0,0,0,2103,2218.4846,2004.0,12.0,23350.0,2494.0,0.0,80311395.0,1.0,0.0,1368.0,40.278384,-83.531276,296.5,176.16251,8.279999700000001,1.0,0.0,-1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23400,2004,12,23400,0,80311895,40.277965,-83.531231,294.72,176.13,3.7693751000000004,2,0.68000001,0.52999997,149.0,0,3.7138888999999997,0.0,0.071599998,3,-2.09375,2,0,0,2,0,0,0,2103,2220.3418,2004.0,12.0,23400.0,2494.0,0.0,80311895.0,1.0,0.0,1368.0,40.278346,-83.531273,296.39999,176.7,8.0600004,1.0,0.0,-0.18000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23450,2004,12,23450,0,80312395,40.277951,-83.53122899999998,294.72,174.84,3.733403,2,0.68000001,0.54000002,149.0,1,3.5444449999999996,0.23999999,-0.84020001,3,-1.09375,2,0,0,2,0,0,0,2103,2222.114,2004.0,12.0,23450.0,2494.0,0.0,80312395.0,1.0,0.0,1368.0,40.278309,-83.53126899999998,296.39999,175.55,8.0,0.0,-0.23999999,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23500,2004,12,23500,0,80312895,40.277933,-83.531227,294.62,174.89,3.1609311,2,0.69,0.55000001,148.0,1,2.8611109,0.23999999,-1.364,3,0.5,2,0,0,2,0,0,0,2103,2223.5444,2004.0,12.0,23500.0,2494.0,0.0,80312895.0,1.0,0.0,1368.0,40.278273,-83.531266,296.29999,176.14999,7.900000099999999,0.0,0.0,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23550,2004,12,23550,0,80313395,40.27792,-83.531227,294.62,177.66,2.41168,2,0.69,0.55000001,147.0,0,2.480556,0.23999999,-0.1224,3,3.28125,2,0,0,2,0,0,0,2103,2224.7847,2004.0,12.0,23550.0,2494.0,0.0,80313395.0,1.0,0.0,1368.0,40.278237,-83.531262,296.20001,176.1875,7.880000099999999,0.0,0.0,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23600,2004,12,23600,0,80313895,40.27791,-83.531225,294.62,176.00999,2.3715971000000002,2,0.69,0.56,146.0,0,2.4722221,1.95,0.071599998,4,37.28125,2,0,0,2,0,0,0,2103,2226.0208,2004.0,12.0,23600.0,2494.0,0.0,80313895.0,1.0,0.0,1368.0,40.278202,-83.531259,296.20001,176.075,7.719999799999999,1.0,0.0,-0.54000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23650,2004,12,23650,0,80314396,40.277901,-83.531225,294.62,175.89,2.6126111,2,0.69999999,0.56999999,145.0,0,3.113889,5.6100001,2.5548,4,82.1875,2,0,0,2,0,0,0,2103,2227.5779,2004.0,12.0,23650.0,2494.0,0.0,80314396.0,1.0,0.0,1368.0,40.278168,-83.531255,296.10001,175.25,7.1999998,1.0,0.0,-1.3200001000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23700,2004,12,23700,0,80314896,40.277882,-83.531225,294.62,180.8,4.134749899999999,2,0.69999999,0.57999998,146.0,0,4.391666900000001,9.2700005,3.0397998999999998,4,107.875,2,0,0,2,0,0,0,2103,2229.7737,2004.0,12.0,23700.0,2494.0,0.0,80314896.0,1.0,0.0,1368.0,40.278138,-83.531254,296.20001,177.78751,6.46,1.0,0.0,-1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23750,2004,12,23750,0,80315396,40.27786,-83.531228,294.62,185.64,5.440542199999999,2,0.69999999,0.56999999,146.0,0,6.036110900000001,15.86,2.7876,4,134.5,2,0,0,2,0,0,0,2103,2232.7917,2004.0,12.0,23750.0,2494.0,0.0,80315396.0,1.0,0.0,1368.0,40.278111,-83.53125,296.10001,175.6375,5.8600001,1.0,0.0,-0.63999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23800,2004,12,23800,0,80315896,40.277833,-83.531238,294.62,193.78,6.7093329,2,0.70999998,0.56999999,147.0,0,7.116666800000001,20.01,2.4577999,4,141.875,2,0,0,2,0,0,0,2103,2236.3501,2004.0,12.0,23800.0,2494.0,0.0,80315896.0,1.0,0.0,1368.0,40.278085,-83.53124699999998,296.20001,175.4875,5.6799998,0.0,0.0,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23850,2004,12,23850,0,80316396,40.277802,-83.531255,294.72,203.17,7.8845968,2,0.69999999,0.56999999,147.0,0,8.3027773,22.459999,2.322,4,137.375,2,0,0,2,0,0,0,2103,2240.5015,2004.0,12.0,23850.0,2494.0,0.0,80316396.0,1.0,0.0,1368.0,40.278058,-83.531245,296.20001,175.66251,5.6599998,0.0,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23900,2004,12,23900,0,80316896,40.27777,-83.531284,294.82001,215.12,9.1749725,2,0.70999998,0.56999999,147.0,0,9.6916666,20.75,2.516,4,103.59375,2,0,0,2,0,0,0,2103,2245.3472,2004.0,12.0,23900.0,2494.0,0.0,80316896.0,1.0,0.0,1368.0,40.278037,-83.531242,296.10001,175.8875,5.8400002,0.0,0.0,-0.079999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_23950,2004,12,23950,0,80317396,40.277744,-83.531316,294.92001,222.7,10.140056,2,0.70999998,0.56999999,148.0,0,10.541667,13.18,2.5548,4,67.1875,2,0,0,2,0,0,0,0,2250.6182,2004.0,12.0,23950.0,2494.0,0.0,80317396.0,1.0,0.0,1368.0,40.278005,-83.531239,296.0,175.8,5.7600002,0.0,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24000,2004,12,24000,0,80317896,40.277705,-83.53137499999998,295.12,231.14999,11.458694,2,0.70999998,0.56999999,148.0,0,11.830556,10.74,2.128,4,51.875,2,0,0,2,0,0,0,0,2256.5334,2004.0,12.0,24000.0,2494.0,0.0,80317896.0,1.0,0.0,1368.0,40.277978,-83.531236,295.89999,176.28751,5.7800002,0.0,0.23999999,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24050,2004,12,24050,0,80318396,40.277674,-83.531434,295.22,236.47,12.563042,2,0.72000003,0.56999999,148.0,0,12.686110000000001,8.54,2.0309999,28,38.28125,2,0,0,2,0,0,0,0,2262.8765,2004.0,12.0,24050.0,2494.0,0.0,80318396.0,1.0,0.0,1368.0,40.277952,-83.531233,295.79999,176.3875,5.9000001,0.0,3.4100001000000004,0.49000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24100,2004,12,24100,0,80318896,40.277644,-83.531501,295.22,240.63,13.468,2,0.70999998,0.56,149.0,0,13.708332999999998,5.8499999,1.9340000000000002,30,23.59375,0,0,0,2,0,0,0,0,2269.7305,2004.0,12.0,24100.0,2494.0,0.0,80318896.0,1.0,0.0,1368.0,40.277923,-83.531232,295.79999,179.0,6.54,0.0,10.0,0.58999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24150,2004,12,24150,0,80319396,40.277615,-83.531575,295.32001,243.17,14.468542000000001,2,0.70999998,0.56,149.0,0,14.727777,2.4400001000000002,2.0697999,31,8.875,0,0,0,2,0,0,0,0,2277.0945,2004.0,12.0,24150.0,2494.0,0.0,80319396.0,1.0,0.0,1368.0,40.277893,-83.531236,295.70001,184.8125,7.099999900000001,0.0,12.2,1.4400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24200,2004,12,24200,0,80319896,40.277592,-83.531638,295.32001,244.21001,15.208542000000001,2,0.70999998,0.56999999,149.0,0,15.427778,0.23999999,2.128,31,-0.78125,0,0,0,2,0,0,0,0,2284.8083,2004.0,12.0,24200.0,2494.0,0.0,80319896.0,1.0,0.0,1368.0,40.277859,-83.53124599999998,295.60001,191.1125,7.780000200000001,0.0,14.64,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24250,2004,12,24250,0,80320396,40.277554,-83.531739,295.42001,244.02,16.353487,2,0.72000003,0.56999999,150.0,0,16.497223,-1.7,2.0309999,31,-9.1875,0,0,0,2,0,0,0,0,2293.0569,2004.0,12.0,24250.0,2494.0,0.0,80320396.0,1.0,0.0,1368.0,40.277824,-83.531262,295.70001,198.28751,8.380000099999998,0.0,18.059998999999998,0.98000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24300,2004,12,24300,0,80320896,40.277527,-83.53180999999998,295.42001,243.35001,17.02,2,0.72000003,0.57999998,150.0,0,17.141666,-2.4400001000000002,1.4102,31,-9.09375,0,0,0,2,0,0,0,0,2301.6277,2004.0,12.0,24300.0,2494.0,0.0,80320896.0,1.0,0.0,1368.0,40.277789,-83.53129,295.79999,209.10001,9.279998800000001,0.0,17.33,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24350,2004,12,24350,0,80321396,40.277483,-83.531919,295.51999,242.10001,17.825264,2,0.73000002,0.57999998,150.0,0,17.794442999999998,-2.1900001000000002,1.5072,31,-9.0,0,0,0,2,0,0,0,0,2310.5249,2004.0,12.0,24350.0,2494.0,0.0,80321396.0,1.0,0.0,1368.0,40.277754,-83.531323,295.89999,214.8,9.739999800000001,0.0,17.57,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24400,2004,12,24400,0,80321896,40.277452,-83.53199399999998,295.51999,241.08,18.385403,2,0.73000002,0.58999997,150.0,0,18.677776,-1.95,1.546,31,-9.09375,0,0,0,2,0,0,0,0,2319.864,2004.0,12.0,24400.0,2494.0,0.0,80321896.0,1.0,0.0,1368.0,40.277721,-83.531368,296.29999,225.05,10.44,0.0,14.89,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24450,2004,12,24450,0,80322396,40.277401,-83.532109,295.62,239.75999,19.171651999999998,2,0.73000002,0.58999997,150.0,0,19.183332,-2.1900001000000002,1.3519999999999999,31,-9.09375,0,0,0,2,0,0,0,0,2329.4556,2004.0,12.0,24450.0,2494.0,0.0,80322396.0,1.0,0.0,1368.0,40.27769,-83.531419,296.39999,231.6125,11.26,0.0,11.23,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24500,2004,12,24500,0,80322896,40.277365,-83.532188,295.72,238.91,19.719458,2,0.73000002,0.58999997,149.0,0,19.727777,-2.1900001000000002,1.3132,31,-9.09375,0,0,0,2,0,0,0,0,2339.3193,2004.0,12.0,24500.0,2494.0,0.0,80322896.0,1.0,0.0,1368.0,40.27766,-83.531478,296.5,236.53751,11.96,0.0,9.2700005,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24550,2004,12,24550,0,80323396,40.277307,-83.532309,295.82001,237.84,20.363874,2,0.73000002,0.60000002,150.0,0,20.419445,-1.22,0.98339999,31,-4.28125,0,0,0,2,0,0,0,0,2349.5291,2004.0,12.0,24550.0,2494.0,0.0,80323396.0,1.0,0.0,1368.0,40.277632,-83.53154499999998,296.60001,241.10001,12.78,0.0,5.6100001,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24600,2004,12,24600,0,80323896,40.277268,-83.532392,295.92001,237.89999,20.702528,2,0.74000001,0.60000002,151.0,0,20.736110999999998,-0.47999999,0.63419998,31,-2.59375,0,0,0,2,0,0,0,0,2359.8972,2004.0,12.0,24600.0,2494.0,0.0,80323896.0,1.0,0.0,1368.0,40.277605,-83.531616,296.70001,242.7375,13.54,0.0,3.9000001,1.9299998999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24650,2004,12,24650,0,80324396,40.277206,-83.532516,296.12,236.84,21.029362,2,0.75999999,0.61000001,151.0,0,20.849998,-0.23999999,0.4984,31,-1.78125,0,0,0,2,0,0,0,0,2370.3223,2004.0,12.0,24650.0,2494.0,0.0,80324396.0,1.0,0.0,1368.0,40.277576,-83.531693,296.79999,244.325,14.48,0.0,-0.73000002,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24700,2004,12,24700,0,80324896,40.277164,-83.532599,296.22,236.88,21.263695000000002,2,0.75999999,0.61000001,150.0,0,21.266666,0.23999999,0.78939998,31,-0.09375,0,0,0,2,0,0,0,0,2380.9556,2004.0,12.0,24700.0,2494.0,0.0,80324896.0,1.0,0.0,1368.0,40.277546,-83.531772,296.79999,243.72501,14.98,0.0,-1.22,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24750,2004,12,24750,0,80325396,40.277101,-83.53272699999998,296.42001,236.99001,21.615194,2,0.75999999,0.61000001,149.0,0,21.433334,0.23999999,0.69239998,31,-0.09375,0,0,0,2,0,0,0,0,2391.6721,2004.0,12.0,24750.0,2494.0,0.0,80325396.0,1.0,0.0,1368.0,40.277513,-83.53185399999998,296.89999,242.22501,15.62,0.0,-3.1700001,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24800,2004,12,24800,0,80325896,40.277058,-83.532813,296.51999,237.10001,21.841820000000002,2,0.80000001,0.64999998,149.0,0,21.786112,0.23999999,0.4014,31,-0.78125,0,0,0,2,0,0,0,0,2402.5652,2004.0,12.0,24800.0,2494.0,0.0,80325896.0,1.0,0.0,1368.0,40.277477,-83.53193899999998,297.0,241.0625,16.5,0.0,-3.4100001000000004,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24850,2004,12,24850,0,80326397,40.276993,-83.532943,296.62,237.16,22.090542000000003,2,0.79000002,0.64999998,149.0,0,21.93889,0.23999999,0.3432,31,-1.0,0,0,0,2,0,0,0,0,2413.5347,2004.0,12.0,24850.0,2494.0,0.0,80326397.0,1.0,0.0,1368.0,40.277437,-83.532025,297.10001,238.375,17.08,0.0,-3.1700001,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24900,2004,12,24900,0,80326897,40.276949,-83.53303099999998,296.72,237.14999,22.25807,2,0.77999997,0.63999999,149.0,0,22.177776,0.23999999,0.53719997,31,-1.1875,0,0,0,2,0,0,0,0,2424.6235,2004.0,12.0,24900.0,2494.0,0.0,80326897.0,1.0,0.0,1368.0,40.277395,-83.532114,297.20001,238.4875,17.719998999999998,0.0,-0.23999999,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_24950,2004,12,24950,0,80327397,40.276883,-83.533164,296.82001,237.16,22.55818,2,0.77999997,0.63999999,149.0,0,22.336113,0.0,0.59539998,31,-1.375,0,0,0,2,0,0,0,0,2435.7917,2004.0,12.0,24950.0,2494.0,0.0,80327397.0,1.0,0.0,1368.0,40.27735,-83.53220399999998,297.29999,237.8,18.219998999999998,0.0,-0.23999999,0.92000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_25000,2004,12,25000,0,80327897,40.276839,-83.533253,296.92001,237.31,22.69282,2,0.76999998,0.63999999,148.0,0,22.56389,0.23999999,0.4402,31,-1.1875,0,0,0,2,0,0,0,0,2447.0737,2004.0,12.0,25000.0,2494.0,0.0,80327897.0,1.0,0.0,1368.0,40.277305,-83.532297,297.39999,237.5,18.48,0.0,0.0,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_25050,2004,12,25050,0,80328397,40.276772,-83.533389,297.12,237.21001,22.824888,2,0.76999998,0.63,148.0,0,22.549999,0.23999999,0.2656,31,-1.1875,0,0,0,2,0,0,0,0,2458.3486,2004.0,12.0,25050.0,2494.0,0.0,80328397.0,1.0,0.0,1368.0,40.277258,-83.532392,297.5,237.55,18.92,0.0,0.0,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_25100,2004,12,25100,0,80328897,40.276716,-83.533502,297.22,237.27,22.90711,2,0.75999999,0.63,148.0,0,22.719444,0.23999999,0.20739999,31,-1.5,0,0,0,2,0,0,0,0,2469.7083,2004.0,12.0,25100.0,2494.0,0.0,80328897.0,1.0,0.0,1368.0,40.277211,-83.532489,297.5,237.625,19.34,0.0,-0.23999999,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_25150,2004,12,25150,0,80329397,40.276671,-83.53359299999998,297.32001,237.32001,22.947708,2,0.75999999,0.62,148.0,0,22.797222,0.0,0.3044,31,-1.59375,0,0,0,2,0,0,0,0,2481.1069,2004.0,12.0,25150.0,2494.0,0.0,80329397.0,1.0,0.0,1368.0,40.277162,-83.532588,297.70001,237.575,19.719998999999998,0.0,0.0,0.52999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_25200,2004,12,25200,0,80329897,40.276604,-83.53373,297.51999,237.25999,23.040209,2,0.75,0.62,147.0,0,22.833332000000002,0.0,0.1104,31,-1.6875,0,0,0,2,0,0,0,0,2492.5237,2004.0,12.0,25200.0,2494.0,0.0,80329897.0,1.0,0.0,1368.0,40.277113,-83.53268699999998,297.79999,237.33749,19.9,0.0,0.0,0.49000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_25250,2004,12,25250,0,80330397,40.276559,-83.533821,297.62,237.2,23.074125,2,0.75,0.61000001,147.0,0,22.819445,0.0,0.071599998,31,-1.6875,0,0,0,2,0,0,0,0,2503.9333,2004.0,12.0,25250.0,2494.0,0.0,80330397.0,1.0,0.0,1368.0,40.277064,-83.53278799999998,297.89999,237.35001,20.040001,0.0,0.0,0.30000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_25300,2004,12,25300,0,80330897,40.276503,-83.533935,297.72,237.19,22.991903,2,0.74000001,0.61000001,147.0,0,22.83889,0.0,0.0134,31,-1.375,0,0,0,2,0,0,0,0,2515.3528,2004.0,12.0,25300.0,2494.0,0.0,80330897.0,1.0,0.0,1368.0,40.277014,-83.53288899999998,297.89999,237.3,20.040001,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_25350,2004,12,25350,0,80331397,40.276436,-83.53407199999998,297.92001,237.27,22.955416,2,0.74000001,0.60000002,147.0,0,22.755554,0.0,-0.1224,31,-1.09375,0,0,0,2,0,0,0,0,2526.7305,2004.0,12.0,25350.0,2494.0,0.0,80331397.0,1.0,0.0,1368.0,40.276965,-83.53299,298.0,237.3,20.139999,0.0,-0.23999999,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_25400,2004,12,25400,0,80331897,40.276391,-83.53416199999998,298.01999,237.42999,22.8475,2,0.74000001,0.60000002,148.0,0,22.711111,0.0,-0.2194,31,-0.875,0,0,0,2,0,0,0,0,2538.0862,2004.0,12.0,25400.0,2494.0,0.0,80331897.0,1.0,0.0,1368.0,40.276914,-83.533091,298.10001,236.9875,20.260002,0.0,0.0,0.40000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_25450,2004,12,25450,0,80332397,40.276324,-83.534298,298.22,237.17999,22.747805,2,0.74000001,0.60000002,147.0,0,22.494446,0.0,0.0134,31,-0.875,0,0,0,2,0,0,0,0,2549.3333,2004.0,12.0,25450.0,2494.0,0.0,80332397.0,1.0,0.0,1368.0,40.276864,-83.53319299999998,298.20001,237.14999,20.42,0.0,0.23999999,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_25500,2004,12,25500,0,80332897,40.27628,-83.534388,298.32001,237.23,22.703096,2,0.74000001,0.60000002,147.0,0,22.569445,0.0,0.1104,31,-0.875,0,0,0,2,0,0,0,0,2560.6182,2004.0,12.0,25500.0,2494.0,0.0,80332897.0,1.0,0.0,1368.0,40.276813,-83.53329499999998,298.29999,237.4375,20.459999,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_25550,2004,12,25550,0,80333397,40.276213,-83.53452299999998,298.42001,237.28999,22.709778,2,0.74000001,0.60000002,146.0,0,22.508333,0.0,0.20739999,31,-0.5,0,0,0,2,0,0,0,0,2571.8723,2004.0,12.0,25550.0,2494.0,0.0,80333397.0,1.0,0.0,1368.0,40.276762,-83.533399,298.39999,237.2375,20.440001000000002,0.0,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_25600,2004,12,25600,0,80333897,40.276169,-83.53461299999998,298.51999,237.16,22.770931,2,0.74000001,0.60000002,146.0,0,22.569445,0.23999999,0.071599998,31,0.0,0,0,0,2,0,0,0,0,2583.157,2004.0,12.0,25600.0,2494.0,0.0,80333897.0,1.0,0.0,1368.0,40.276712,-83.533501,298.5,237.1875,20.5,0.0,0.0,0.30000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_25650,2004,12,25650,0,80334397,40.276102,-83.53474799999998,298.62,237.33,22.76425,2,0.74000001,0.58999997,146.0,0,22.56389,0.23999999,0.1104,31,-0.59375,0,0,0,2,0,0,0,0,2594.439,2004.0,12.0,25650.0,2494.0,0.0,80334397.0,1.0,0.0,1368.0,40.276662,-83.53360499999998,298.60001,237.75,20.559998999999998,0.0,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_25700,2004,12,25700,0,80334897,40.276058,-83.534839,298.72,237.50999,22.732389,2,0.73000002,0.58999997,145.0,0,22.555555,0.0,-0.1224,31,-0.59375,0,0,0,2,0,0,0,0,2605.7168,2004.0,12.0,25700.0,2494.0,0.0,80334897.0,1.0,0.0,1368.0,40.27661,-83.533708,298.70001,237.175,20.620001000000002,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
